央视频道,#genre#
山东卫视,http://61.48.28.175:8180/rtp/239.3.1.209:8052,0.4101
东方卫视,http://114.254.86.80:2222/rtp/239.3.1.136:8032,0.4086
黑龙江卫视,http://222.129.36.235:9001/rtp/239.3.1.133:8016,0.4084
北京卫视,http://114.249.27.188:6000/rtp/239.3.1.241:8000,0.4083
黑龙江卫视,http://61.48.28.175:8180/rtp/239.3.1.133:8016,0.4078
江苏卫视,http://125.34.18.98:8888/rtp/239.3.1.135:8028,0.4077
山东卫视,http://222.129.32.10:8888/rtp/239.3.1.209:8052,0.4046
吉林卫视,http://222.129.36.235:9001/rtp/239.3.1.240:8172,0.4045
山东卫视,http://111.193.234.141:8888/rtp/239.3.1.209:8052,0.4024
吉林卫视,http://114.254.81.86:2222/rtp/239.3.1.240:8172,0.4021
贵州卫视,http://123.113.237.79:8888/rtp/239.3.1.149:8076,0.4021
东南卫视,http://222.129.36.235:9001/rtp/239.3.1.156:8148,0.4019
东方卫视,http://sweetown.fun:4000/rtp/239.3.1.136:8032,0.4009
安徽卫视,http://111.196.185.170:5555/rtp/239.3.1.211:8064,0.4007
重庆卫视,http://sweetown.fun:4000/rtp/239.3.1.122:8160,0.399
黑龙江卫视,http://111.196.185.170:5555/rtp/239.3.1.133:8016,0.3988
北京卫视,http://111.197.224.161:4022/rtp/239.3.1.241:8000,0.3981
河北卫视,http://111.197.224.161:4022/rtp/239.3.1.148:8072,0.398
辽宁卫视,http://114.254.219.197:8000/rtp/239.3.1.210:8056,0.3972
浙江卫视,http://114.253.218.94:5400/rtp/239.3.1.137:8036,0.3958
吉林卫视,http://114.243.107.120:4000/rtp/239.3.1.240:8172,0.3957
广东卫视,http://61.48.28.175:8180/rtp/239.3.1.142:8048,0.3948
深圳卫视,http://wg.mxmy.net:8888/rtp/239.3.1.134:8020,0.3935
黑龙江卫视,http://114.254.86.80:2222/rtp/239.3.1.133:8016,0.3933
江苏卫视,http://sweetown.fun:4000/rtp/239.3.1.135:8028,0.3928
吉林卫视,http://222.129.36.235:9001/rtp/239.3.1.240:8172,0.3926
深圳卫视,http://111.193.234.141:8888/rtp/239.3.1.134:8020,0.3895
深圳卫视,http://61.48.28.175:8180/rtp/239.3.1.134:8020,0.387
湖南卫视,http://125.34.18.98:8888/rtp/239.3.1.132:8012,0.3855
深圳卫视,http://114.243.107.120:4000/rtp/239.3.1.134:8020,0.3848
贵州卫视,http://111.193.234.141:8888/rtp/239.3.1.149:8076,0.3848
浙江卫视,http://114.254.88.16:2222/rtp/239.3.1.137:8036,0.3845
北京卫视,http://125.34.18.98:8888/rtp/239.3.1.241:8000,0.3834
湖北卫视,http://222.129.32.10:8888/rtp/239.3.1.138:8044,0.3824
吉林卫视,http://61.48.28.175:8180/rtp/239.3.1.240:8172,0.3817
河北卫视,http://111.193.234.141:8888/rtp/239.3.1.148:8072,0.3807
东方卫视,http://61.48.28.175:8180/rtp/239.3.1.136:8032,0.3801
天津卫视,http://123.113.237.79:8888/rtp/239.3.1.141:1234,0.3801
深圳卫视,http://123.113.237.79:8888/rtp/239.3.1.134:8020,0.3781
东南卫视,http://123.113.237.79:8888/rtp/239.3.1.156:8148,0.376
浙江卫视,http://125.34.18.98:8888/rtp/239.3.1.137:8036,0.3755
北京卫视,http://123.113.237.79:8888/rtp/239.3.1.241:8000,0.3732
深圳卫视,http://114.253.218.94:5400/rtp/239.3.1.134:8020,0.3717
江西卫视,http://111.197.224.161:4022/rtp/239.3.1.123:8164,0.3702
辽宁卫视,http://111.193.234.141:8888/rtp/239.3.1.210:8056,0.3689
东南卫视,http://222.129.36.235:9001/rtp/239.3.1.156:8148,0.3688
广东卫视,http://114.253.218.94:5400/rtp/239.3.1.142:8048,0.3682
湖北卫视,http://123.113.237.79:8888/rtp/239.3.1.138:8044,0.3649
辽宁卫视,http://61.48.28.175:8180/rtp/239.3.1.210:8056,0.3648
江西卫视,http://114.253.218.94:5400/rtp/239.3.1.123:8164,0.3642
重庆卫视,http://125.34.18.98:8888/rtp/239.3.1.122:8160,0.364
重庆卫视,http://123.113.237.79:8888/rtp/239.3.1.122:8160,0.3625
北京卫视,http://114.249.217.126:8888/rtp/239.3.1.241:8000,0.3616
山东卫视,http://114.243.107.120:4000/rtp/239.3.1.209:8052,0.3612
北京卫视,http://114.253.218.94:5400/rtp/239.3.1.241:8000,0.3603
广东卫视,http://123.118.59.198:8888/rtp/239.3.1.142:8048,0.3603
湖北卫视,http://125.34.18.98:8888/rtp/239.3.1.138:8044,0.3601
浙江卫视,http://61.48.28.175:8180/rtp/239.3.1.137:8036,0.3582
南方卫视,http://114.254.189.79:9999/rtp/239.3.1.161:8001,0.3561
湖南卫视,http://114.249.27.188:9000/rtp/239.3.1.132:8012,0.3561
南方卫视,http://114.254.189.79:9999/rtp/239.3.1.161:8001,0.3558
南方卫视,http://111.192.187.92:8012/rtp/239.3.1.161:8001,0.3554
南方卫视,http://221.219.101.215:8012/rtp/239.3.1.161:8001,0.3553
南方卫视,http://111.192.187.92:8012/rtp/239.3.1.161:8001,0.3552
南方卫视,http://221.219.101.215:8012/rtp/239.3.1.161:8001,0.3552
南方卫视,http://sweetown.fun:4000/rtp/239.3.1.161:8001,0.3552
南方卫视,http://222.129.36.235:9001/rtp/239.3.1.161:8001,0.3551
南方卫视,http://222.129.36.235:9001/rtp/239.3.1.161:8001,0.355
南方卫视,http://111.193.234.141:8888/rtp/239.3.1.161:8001,0.3549
南方卫视,http://sweetown.fun:4000/rtp/239.3.1.161:8001,0.3546
南方卫视,http://111.196.185.170:5555/rtp/239.3.1.161:8001,0.3544
南方卫视,http://114.243.107.120:4000/rtp/239.3.1.161:8001,0.3544
大湾区卫视,http://120.244.86.221:9999/udp/228.1.1.142:8002,0.3543
辽宁卫视,http://123.113.237.79:8888/rtp/239.3.1.210:8056,0.3543
南方卫视,http://125.34.18.98:8888/rtp/239.3.1.161:8001,0.3542
东方卫视,http://125.34.18.98:8888/rtp/239.3.1.136:8032,0.354
南方卫视,http://114.246.183.121:4022/rtp/239.3.1.161:8001,0.354
南方卫视,http://111.196.185.170:5555/rtp/239.3.1.161:8001,0.3539
南方卫视,http://124.65.5.85:20000/rtp/239.3.1.161:8001,0.3538
南方卫视,http://124.65.5.85:20000/rtp/239.3.1.161:8001,0.3537
南方卫视,http://123.118.59.198:8888/rtp/239.3.1.161:8001,0.3536
南方卫视,http://wg.mxmy.net:8888/rtp/239.3.1.161:8001,0.3536
大湾区卫视,http://120.244.86.221:9999/udp/228.1.1.142:8002,0.3535
南方卫视,http://125.34.18.98:8888/rtp/239.3.1.161:8001,0.3532
南方卫视,http://1.202.9.192:8888/udp/225.1.8.225:5008,0.3529
黑龙江卫视,http://114.249.27.188:6000/rtp/239.3.1.133:8016,0.3527
南方卫视,http://123.122.163.122:19999/rtp/239.3.1.161:8001,0.3526
大湾区卫视,http://www.ogrehq.com:4022/udp/228.1.1.142:8002,0.3526
南方卫视,http://222.129.138.133:4088/rtp/239.3.1.161:8001,0.3524
南方卫视,http://1.202.9.192:8888/udp/225.1.8.225:5008,0.3523
南方卫视,http://61.48.28.175:8180/rtp/239.3.1.161:8001,0.352
大湾区卫视,http://www.ogrehq.com:4022/udp/228.1.1.142:8002,0.3518
黑龙江卫视,http://61.48.28.175:8180/rtp/239.3.1.133:8016,0.3517
山东卫视,http://123.113.237.79:8888/rtp/239.3.1.209:8052,0.3516
南方卫视,http://114.254.219.197:8000/rtp/239.3.1.161:8001,0.3515
南方卫视,http://114.246.183.121:4022/rtp/239.3.1.161:8001,0.3514
南方卫视,http://1.203.76.226:7788/udp/225.1.8.225:5008,0.3506
南方卫视,http://114.249.217.126:8888/rtp/239.3.1.161:8001,0.3482
江西卫视,http://222.129.32.10:8888/rtp/239.3.1.123:8164,0.3481
南方卫视,http://123.113.237.79:8888/rtp/239.3.1.161:8001,0.3478
东南卫视,http://123.118.59.198:8888/rtp/239.3.1.156:8148,0.3455
东南卫视,http://114.249.27.188:9000/rtp/239.3.1.156:8148,0.3441
黑龙江卫视,http://114.253.218.94:5400/rtp/239.3.1.133:8016,0.3415
东方卫视,http://111.197.224.161:4022/rtp/239.3.1.136:8032,0.3411
安徽卫视,http://111.193.234.141:8888/rtp/239.3.1.211:8064,0.3404
北京卫视,http://1.202.9.192:8888/udp/225.1.8.121:8002,0.3383
三沙卫视,http://114.254.189.79:9999/rtp/239.3.1.155:4120,0.3374
三沙卫视,http://111.192.187.92:8012/rtp/239.3.1.155:4120,0.3371
南方卫视,http://1.203.76.226:7788/udp/225.1.8.225:5008,0.337
北京卫视,http://1.202.9.192:8888/udp/225.1.8.121:8002,0.3369
三沙卫视,http://111.192.187.92:8012/rtp/239.3.1.155:4120,0.3368
浙江卫视,http://114.254.86.80:2222/rtp/239.3.1.137:8036,0.3368
三沙卫视,http://114.243.107.120:4000/rtp/239.3.1.155:4120,0.3364
三沙卫视,http://111.196.185.170:5555/rtp/239.3.1.155:4120,0.3363
三沙卫视,http://222.129.36.235:9001/rtp/239.3.1.155:4120,0.3359
三沙卫视,http://124.65.5.85:20000/rtp/239.3.1.155:4120,0.3358
三沙卫视,http://124.65.5.85:20000/rtp/239.3.1.155:4120,0.3357
三沙卫视,http://sweetown.fun:4000/rtp/239.3.1.155:4120,0.3357
三沙卫视,http://sweetown.fun:4000/rtp/239.3.1.155:4120,0.3357
南方卫视,http://wg.mxmy.net:8888/rtp/239.3.1.161:8001,0.3354
三沙卫视,http://111.197.224.161:4022/rtp/239.3.1.155:4120,0.3353
黑龙江卫视,http://1.202.9.192:8888/udp/225.1.8.141:8196,0.3352
三沙卫视,http://1.203.76.226:7788/udp/225.1.8.78:4120,0.335
三沙卫视,http://114.243.107.120:4000/rtp/239.3.1.155:4120,0.3348
辽宁卫视,http://114.253.218.94:5400/rtp/239.3.1.210:8056,0.3348
三沙卫视,http://125.34.18.98:8888/rtp/239.3.1.155:4120,0.3347
三沙卫视,http://120.244.86.221:9999/udp/228.1.1.186:4120,0.3345
河北卫视,http://111.196.185.170:5555/rtp/239.3.1.148:8072,0.3344
深圳卫视,http://1.202.9.192:8888/udp/225.1.8.145:9244,0.3342
三沙卫视,http://114.254.219.197:8000/rtp/239.3.1.155:4120,0.3341
三沙卫视,http://123.118.59.198:8888/rtp/239.3.1.155:4120,0.334
三沙卫视,http://111.196.185.170:5555/rtp/239.3.1.155:4120,0.3339
吉林卫视,http://114.254.86.80:2222/rtp/239.3.1.240:8172,0.3339
三沙卫视,http://www.ogrehq.com:4022/udp/228.1.1.186:4120,0.3338
江苏卫视,http://123.113.237.79:8888/rtp/239.3.1.135:8028,0.3338
三沙卫视,http://1.202.9.192:8888/udp/225.1.8.78:4120,0.3335
黑龙江卫视,http://1.202.9.192:8888/udp/225.1.8.141:8196,0.3334
吉林卫视,http://123.113.237.79:8888/rtp/239.3.1.240:8172,0.3331
三沙卫视,http://123.118.59.198:8888/rtp/239.3.1.155:4120,0.3325
三沙卫视,http://www.ogrehq.com:4022/udp/228.1.1.186:4120,0.3324
三沙卫视,http://123.113.237.79:8888/rtp/239.3.1.155:4120,0.3321
东方卫视,http://114.253.218.94:5400/rtp/239.3.1.136:8032,0.3315
南方卫视,http://111.197.224.161:4022/rtp/239.3.1.161:8001,0.3296
南方卫视,http://114.249.27.188:9000/rtp/239.3.1.161:8001,0.3293
辽宁卫视,http://wg.mxmy.net:8888/rtp/239.3.1.210:8056,0.3287
三沙卫视,http://114.249.27.188:9000/rtp/239.3.1.155:4120,0.3285
广东卫视,http://114.254.86.80:2222/rtp/239.3.1.142:8048,0.3284
湖北卫视,http://111.197.224.161:4022/rtp/239.3.1.138:8044,0.3283
东方卫视,http://123.113.237.79:8888/rtp/239.3.1.136:8032,0.3282
三沙卫视,http://114.254.189.79:9999/rtp/239.3.1.155:4120,0.3276
三沙卫视,http://61.48.28.175:8180/rtp/239.3.1.155:4120,0.3273
南方卫视,http://114.254.219.197:8000/rtp/239.3.1.161:8001,0.327
南方卫视,http://114.254.86.80:2222/rtp/239.3.1.161:8001,0.3258
宁夏卫视,http://111.192.187.92:8012/rtp/239.3.1.46:8124,0.3253
内蒙古卫视,http://114.254.189.79:9999/rtp/239.3.1.43:8176,0.3252
江西卫视,http://222.129.36.235:9001/rtp/239.3.1.123:8164,0.3252
陕西卫视,http://111.192.187.92:8012/rtp/239.3.1.41:8140,0.3252
东方卫视,http://1.202.9.192:8888/udp/225.1.8.147:8192,0.3251
山西卫视,http://111.192.187.92:8012/rtp/239.3.1.42:8172,0.3251
甘肃卫视,http://114.254.189.79:9999/rtp/239.3.1.49:8188,0.3251
云南卫视,http://114.254.189.79:9999/rtp/239.3.1.26:8108,0.325
宁夏卫视,http://114.254.189.79:9999/rtp/239.3.1.46:8124,0.325
四川卫视,http://221.219.101.215:8012/rtp/239.3.1.29:8288,0.3249
海南卫视,http://222.129.36.235:9001/rtp/239.3.1.45:8304,0.3248
深圳卫视,http://114.253.218.94:5400/rtp/239.3.1.134:8020,0.3248
云南卫视,http://111.192.187.92:8012/rtp/239.3.1.26:8108,0.3247
山西卫视,http://114.254.189.79:9999/rtp/239.3.1.42:8172,0.3247
新疆卫视,http://114.254.189.79:9999/rtp/239.3.1.48:8160,0.3247
西藏卫视,http://111.192.187.92:8012/rtp/239.3.1.47:8164,0.3247
陕西卫视,http://222.129.36.235:9001/rtp/239.3.1.41:8140,0.3247
云南卫视,http://111.192.187.92:8012/rtp/239.3.1.26:8108,0.3246
四川卫视,http://114.254.189.79:9999/rtp/239.3.1.29:8288,0.3246
四川卫视,http://114.254.189.79:9999/rtp/239.3.1.29:8288,0.3246
宁夏卫视,http://114.254.189.79:9999/rtp/239.3.1.46:8124,0.3246
宁夏卫视,http://125.34.18.98:8888/rtp/239.3.1.46:8124,0.3246
山西卫视,http://111.192.187.92:8012/rtp/239.3.1.42:8172,0.3246
山西卫视,http://114.254.189.79:9999/rtp/239.3.1.42:8172,0.3246
甘肃卫视,http://111.192.187.92:8012/rtp/239.3.1.49:8188,0.3246
甘肃卫视,http://222.129.36.235:9001/rtp/239.3.1.49:8188,0.3246
西藏卫视,http://114.254.219.197:8000/rtp/239.3.1.47:8164,0.3246
西藏卫视,http://wg.mxmy.net:8888/rtp/239.3.1.47:8164,0.3246
陕西卫视,http://111.192.187.92:8012/rtp/239.3.1.41:8140,0.3246
东方卫视,http://1.202.9.192:8888/udp/225.1.8.147:8192,0.3245
云南卫视,http://114.254.189.79:9999/rtp/239.3.1.26:8108,0.3245
内蒙古卫视,http://1.202.9.192:8888/udp/225.1.8.156:8176,0.3245
内蒙古卫视,http://111.192.187.92:8012/rtp/239.3.1.43:8176,0.3245
内蒙古卫视,http://111.192.187.92:8012/rtp/239.3.1.43:8176,0.3245
四川卫视,http://111.192.187.92:8012/rtp/239.3.1.29:8288,0.3245
宁夏卫视,http://111.193.234.141:8888/rtp/239.3.1.46:8124,0.3245
山西卫视,http://222.129.36.235:9001/rtp/239.3.1.42:8172,0.3245
新疆卫视,http://111.192.187.92:8012/rtp/239.3.1.48:8160,0.3245
海南卫视,http://111.192.187.92:8012/rtp/239.3.1.45:8304,0.3245
青海卫视,http://111.192.187.92:8012/rtp/239.3.1.44:8184,0.3245
青海卫视,http://125.34.18.98:8888/rtp/239.3.1.44:8184,0.3245
四川卫视,http://125.34.18.98:8888/rtp/239.3.1.29:8288,0.3244
天津卫视,http://1.202.9.192:8888/udp/225.1.8.136:8144,0.3244
宁夏卫视,http://222.129.36.235:9001/rtp/239.3.1.46:8124,0.3244
山西卫视,http://114.249.217.126:8888/rtp/239.3.1.42:8172,0.3244
山西卫视,http://125.34.18.98:8888/rtp/239.3.1.42:8172,0.3244
新疆卫视,http://111.192.187.92:8012/rtp/239.3.1.48:8160,0.3244
河北卫视,http://1.203.76.226:7788/udp/225.1.8.150:8292,0.3244
海南卫视,http://114.254.189.79:9999/rtp/239.3.1.45:8304,0.3244
甘肃卫视,http://111.192.187.92:8012/rtp/239.3.1.49:8188,0.3244
甘肃卫视,http://114.254.86.80:2222/rtp/239.3.1.49:8188,0.3244
西藏卫视,http://111.192.187.92:8012/rtp/239.3.1.47:8164,0.3244
西藏卫视,http://114.254.189.79:9999/rtp/239.3.1.47:8164,0.3244
陕西卫视,http://114.254.219.197:8000/rtp/239.3.1.41:8140,0.3244
青海卫视,http://sweetown.fun:4000/rtp/239.3.1.44:8184,0.3244
云南卫视,http://221.219.101.215:8012/rtp/239.3.1.26:8108,0.3243
内蒙古卫视,http://125.34.18.98:8888/rtp/239.3.1.43:8176,0.3243
宁夏卫视,http://221.219.101.215:8012/rtp/239.3.1.46:8124,0.3243
山西卫视,http://221.219.101.215:8012/rtp/239.3.1.42:8172,0.3243
新疆卫视,http://wg.mxmy.net:8888/rtp/239.3.1.48:8160,0.3243
甘肃卫视,http://125.34.18.98:8888/rtp/239.3.1.49:8188,0.3243
陕西卫视,http://114.243.107.120:4000/rtp/239.3.1.41:8140,0.3243
云南卫视,http://114.243.107.120:4000/rtp/239.3.1.26:8108,0.3242
云南卫视,http://sweetown.fun:4000/rtp/239.3.1.26:8108,0.3242
云南卫视,http://wg.mxmy.net:8888/rtp/239.3.1.26:8108,0.3242
内蒙古卫视,http://111.196.185.170:5555/rtp/239.3.1.43:8176,0.3242
宁夏卫视,http://111.192.187.92:8012/rtp/239.3.1.46:8124,0.3242
宁夏卫视,http://sweetown.fun:4000/rtp/239.3.1.46:8124,0.3242
新疆卫视,http://123.121.216.27:8180/rtp/239.3.1.48:8160,0.3242
海南卫视,http://111.192.187.92:8012/rtp/239.3.1.45:8304,0.3242
海南卫视,http://120.244.86.221:9999/udp/228.1.1.81:8304,0.3242
海南卫视,http://sweetown.fun:4000/rtp/239.3.1.45:8304,0.3242
西藏卫视,http://sweetown.fun:4000/rtp/239.3.1.47:8164,0.3242
重庆卫视,http://1.202.9.192:8888/udp/225.1.8.148:8296,0.3242
陕西卫视,http://114.243.107.120:4000/rtp/239.3.1.41:8140,0.3242
青海卫视,http://111.192.187.92:8012/rtp/239.3.1.44:8184,0.3242
青海卫视,http://114.254.189.79:9999/rtp/239.3.1.44:8184,0.3242
青海卫视,http://222.129.32.50:58888/rtp/239.3.1.44:8184,0.3242
云南卫视,http://123.122.162.250:19999/rtp/239.3.1.26:8108,0.3241
内蒙古卫视,http://sweetown.fun:4000/rtp/239.3.1.43:8176,0.3241
四川卫视,http://111.192.187.92:8012/rtp/239.3.1.29:8288,0.3241
山西卫视,http://114.252.237.19:8000/rtp/239.3.1.42:8172,0.3241
新疆卫视,http://123.118.59.198:8888/rtp/239.3.1.48:8160,0.3241
海南卫视,http://221.219.101.215:8012/rtp/239.3.1.45:8304,0.3241
甘肃卫视,http://222.129.32.50:58888/rtp/239.3.1.49:8188,0.3241
云南卫视,http://114.246.183.121:4022/rtp/239.3.1.26:8108,0.324
内蒙古卫视,http://114.252.237.19:8000/rtp/239.3.1.43:8176,0.324
四川卫视,http://sweetown.fun:4000/rtp/239.3.1.29:8288,0.324
宁夏卫视,http://221.219.101.215:8012/rtp/239.3.1.46:8124,0.324
山西卫视,http://222.129.32.50:58888/rtp/239.3.1.42:8172,0.324
新疆卫视,http://111.196.185.170:5555/rtp/239.3.1.48:8160,0.324
新疆卫视,http://222.129.32.10:8888/rtp/239.3.1.48:8160,0.324
海南卫视,http://120.244.86.221:9999/udp/228.1.1.81:8304,0.324
甘肃卫视,http://114.243.107.120:4000/rtp/239.3.1.49:8188,0.324
甘肃卫视,http://123.122.162.250:19999/rtp/239.3.1.49:8188,0.324
甘肃卫视,http://wg.mxmy.net:8888/rtp/239.3.1.49:8188,0.324
青海卫视,http://114.243.107.120:4000/rtp/239.3.1.44:8184,0.324
四川卫视,http://123.121.216.27:8180/rtp/239.3.1.29:8288,0.3238
宁夏卫视,http://sweetown.fun:4000/rtp/239.3.1.46:8124,0.3238
海南卫视,http://114.243.107.120:4000/rtp/239.3.1.45:8304,0.3238
甘肃卫视,http://123.122.162.250:19999/rtp/239.3.1.49:8188,0.3238
甘肃卫视,http://125.34.18.98:8888/rtp/239.3.1.49:8188,0.3238
甘肃卫视,http://sweetown.fun:4000/rtp/239.3.1.49:8188,0.3238
西藏卫视,http://sweetown.fun:4000/rtp/239.3.1.47:8164,0.3238
陕西卫视,http://sweetown.fun:4000/rtp/239.3.1.41:8140,0.3238
青海卫视,http://114.243.107.120:4000/rtp/239.3.1.44:8184,0.3238
青海卫视,http://sweetown.fun:4000/rtp/239.3.1.44:8184,0.3238
云南卫视,http://114.254.81.86:2222/rtp/239.3.1.26:8108,0.3237
云南卫视,http://123.121.216.27:8180/rtp/239.3.1.26:8108,0.3237
内蒙古卫视,http://114.246.183.121:4022/rtp/239.3.1.43:8176,0.3237
内蒙古卫视,http://123.122.163.122:19999/rtp/239.3.1.43:8176,0.3237
内蒙古卫视,http://125.34.18.98:8888/rtp/239.3.1.43:8176,0.3237
宁夏卫视,http://114.246.183.121:4022/rtp/239.3.1.46:8124,0.3237
新疆卫视,http://114.252.237.19:8000/rtp/239.3.1.48:8160,0.3237
海南卫视,http://114.243.107.120:4000/rtp/239.3.1.45:8304,0.3237
海南卫视,http://114.254.189.79:9999/rtp/239.3.1.45:8304,0.3237
海南卫视,http://221.219.101.215:8012/rtp/239.3.1.45:8304,0.3237
甘肃卫视,http://114.243.107.120:4000/rtp/239.3.1.49:8188,0.3237
西藏卫视,http://111.196.185.170:5555/rtp/239.3.1.47:8164,0.3237
西藏卫视,http://120.244.86.221:9999/udp/228.1.1.57:8164,0.3237
陕西卫视,http://114.254.189.79:9999/rtp/239.3.1.41:8140,0.3237
青海卫视,http://114.249.27.188:9000/rtp/239.3.1.44:8184,0.3237
青海卫视,http://120.244.86.221:9999/udp/228.1.1.60:8184,0.3237
云南卫视,http://123.122.162.250:19999/rtp/239.3.1.26:8108,0.3236
内蒙古卫视,http://123.122.162.250:19999/rtp/239.3.1.43:8176,0.3236
四川卫视,http://120.244.86.221:9999/udp/228.1.1.77:8288,0.3236
四川卫视,http://wg.mxmy.net:8888/rtp/239.3.1.29:8288,0.3236
山西卫视,http://111.193.234.141:8888/rtp/239.3.1.42:8172,0.3236
山西卫视,http://111.196.185.170:5555/rtp/239.3.1.42:8172,0.3236
山西卫视,http://123.121.216.27:8180/rtp/239.3.1.42:8172,0.3236
新疆卫视,http://114.246.183.121:4022/rtp/239.3.1.48:8160,0.3236
海南卫视,http://114.254.219.197:8000/rtp/239.3.1.45:8304,0.3236
海南卫视,http://222.129.32.10:8888/rtp/239.3.1.45:8304,0.3236
湖北卫视,http://1.202.9.192:8888/udp/225.1.8.146:8136,0.3236
甘肃卫视,http://124.65.5.85:20000/rtp/239.3.1.49:8188,0.3236
甘肃卫视,http://sweetown.fun:4000/rtp/239.3.1.49:8188,0.3236
西藏卫视,http://114.254.86.80:2222/rtp/239.3.1.47:8164,0.3236
陕西卫视,http://125.34.18.98:8888/rtp/239.3.1.41:8140,0.3236
内蒙古卫视,http://111.196.185.170:5555/rtp/239.3.1.43:8176,0.3235
云南卫视,http://123.121.216.27:8180/rtp/239.3.1.26:8108,0.3234
四川卫视,http://1.202.9.192:8888/udp/225.1.8.142:8288,0.3234
天津卫视,http://1.202.9.192:8888/udp/225.1.8.136:8144,0.3234
宁夏卫视,http://114.246.183.121:4022/rtp/239.3.1.46:8124,0.3234
新疆卫视,http://111.196.185.170:5555/rtp/239.3.1.48:8160,0.3234
新疆卫视,http://120.244.86.221:9999/udp/228.1.1.56:8160,0.3234
甘肃卫视,http://120.244.86.221:9999/udp/228.1.1.61:8188,0.3234
陕西卫视,http://120.244.86.221:9999/udp/228.1.1.53:8140,0.3234
青海卫视,http://111.196.185.170:5555/rtp/239.3.1.44:8184,0.3234
内蒙古卫视,http://111.197.224.161:4022/rtp/239.3.1.43:8176,0.3233
西藏卫视,http://125.34.18.98:8888/rtp/239.3.1.47:8164,0.3233
青海卫视,http://120.244.86.221:9999/udp/228.1.1.60:8184,0.3233
四川卫视,http://111.197.224.161:4022/rtp/239.3.1.29:8288,0.3232
宁夏卫视,http://124.65.5.85:20000/rtp/239.3.1.46:8124,0.3232
甘肃卫视,http://222.129.32.10:8888/rtp/239.3.1.49:8188,0.3232
辽宁卫视,http://114.253.218.94:5400/rtp/239.3.1.210:8056,0.3231
云南卫视,http://120.244.86.221:9999/udp/228.1.1.44:8108,0.323
宁夏卫视,http://125.34.18.98:8888/rtp/239.3.1.46:8124,0.323
新疆卫视,http://114.254.189.79:9999/rtp/239.3.1.48:8160,0.323
新疆卫视,http://124.65.5.85:20000/rtp/239.3.1.48:8160,0.323
新疆卫视,http://222.129.36.235:9001/rtp/239.3.1.48:8160,0.323
甘肃卫视,http://120.244.86.221:9999/udp/228.1.1.61:8188,0.323
西藏卫视,http://114.243.107.120:4000/rtp/239.3.1.47:8164,0.323
西藏卫视,http://222.129.32.10:8888/rtp/239.3.1.47:8164,0.323
青海卫视,http://1.202.9.192:8888/udp/225.1.8.157:8184,0.323
云南卫视,http://125.34.18.98:8888/rtp/239.3.1.26:8108,0.3229
四川卫视,http://124.65.5.85:20000/rtp/239.3.1.29:8288,0.3229
四川卫视,http://124.65.5.85:20000/rtp/239.3.1.29:8288,0.3229
宁夏卫视,http://111.196.185.170:5555/rtp/239.3.1.46:8124,0.3229
新疆卫视,http://123.118.59.198:8888/rtp/239.3.1.48:8160,0.3229
海南卫视,http://111.197.224.161:4022/rtp/239.3.1.45:8304,0.3229
西藏卫视,http://124.65.5.85:20000/rtp/239.3.1.47:8164,0.3229
西藏卫视,http://wg.mxmy.net:8888/rtp/239.3.1.47:8164,0.3229
云南卫视,http://111.197.224.161:4022/rtp/239.3.1.26:8108,0.3228
云南卫视,http://114.254.86.80:2222/rtp/239.3.1.26:8108,0.3228
内蒙古卫视,http://114.254.189.79:9999/rtp/239.3.1.43:8176,0.3228
内蒙古卫视,http://123.118.59.198:8888/rtp/239.3.1.43:8176,0.3228
山西卫视,http://111.197.224.161:4022/rtp/239.3.1.42:8172,0.3228
山西卫视,http://61.48.28.175:8180/rtp/239.3.1.42:8172,0.3228
新疆卫视,http://114.254.219.197:8000/rtp/239.3.1.48:8160,0.3228
海南卫视,http://114.246.183.121:4022/rtp/239.3.1.45:8304,0.3228
甘肃卫视,http://1.202.9.192:8888/udp/225.1.8.162:8188,0.3228
甘肃卫视,http://1.202.9.192:8888/udp/225.1.8.162:8188,0.3228
西藏卫视,http://124.65.5.85:20000/rtp/239.3.1.47:8164,0.3228
陕西卫视,http://124.65.5.85:20000/rtp/239.3.1.41:8140,0.3228
陕西卫视,http://222.129.32.10:8888/rtp/239.3.1.41:8140,0.3228
四川卫视,http://120.244.86.221:9999/udp/228.1.1.77:8288,0.3227
山西卫视,http://124.65.5.85:20000/rtp/239.3.1.42:8172,0.3227
山西卫视,http://61.48.28.175:8180/rtp/239.3.1.42:8172,0.3227
新疆卫视,http://114.249.217.126:8888/rtp/239.3.1.48:8160,0.3227
甘肃卫视,http://114.254.189.79:9999/rtp/239.3.1.49:8188,0.3227
甘肃卫视,http://124.65.5.85:20000/rtp/239.3.1.49:8188,0.3227
东南卫视,http://114.253.218.94:5400/rtp/239.3.1.156:8148,0.3226
云南卫视,http://114.254.219.197:8000/rtp/239.3.1.26:8108,0.3226
云南卫视,http://120.244.86.221:9999/udp/228.1.1.44:8108,0.3226
内蒙古卫视,http://123.122.162.250:19999/rtp/239.3.1.43:8176,0.3226
宁夏卫视,http://111.193.234.141:8888/rtp/239.3.1.46:8124,0.3226
宁夏卫视,http://114.249.217.126:8888/rtp/239.3.1.46:8124,0.3226
山西卫视,http://124.65.5.85:20000/rtp/239.3.1.42:8172,0.3226
新疆卫视,http://125.34.18.98:8888/rtp/239.3.1.48:8160,0.3226
